,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
28459,2013,3,12,23,114,1,3,1022,cv,0.89,0,0
27322,2013,3,13,0,67,-5,3,1023,NW,3.13,0,0
38142,2013,3,13,1,23,-6,0,1024,NW,6.26,0,0
31725,2013,3,13,2,13,-9,1,1025,NW,10.28,0,0
28991,2013,3,13,3,10,-8,-1,1025,NW,13.41,0,0
16452,2013,3,13,4,11,-9,-1,1026,NW,16.54,0,0
254,2013,3,13,5,17,-11,0,1026,NE,4.02,0,0
43616,2013,3,13,6,14,-10,-1,1027,NE,7.15,0,0
5467,2013,3,13,7,16,-10,1,1029,NW,3.13,0,0
1213,2013,3,13,8,15,-11,2,1030,NE,4.02,0,0
37133,2013,3,13,9,16,-12,3,1031,NE,8.94,0,0
38582,2013,3,13,10,16,-15,5,1031,NE,13.86,0,0
37458,2013,3,13,11,17,-15,5,1032,NE,17.88,0,0
11600,2013,3,13,12,13,-16,6,1031,NE,21.9,0,0
20294,2013,3,13,13,10,-18,7,1029,NE,23.69,0,0
35376,2013,3,13,14,14,-18,8,1029,cv,0.89,0,0
32223,2013,3,13,15,12,-19,8,1028,cv,2.68,0,0
28745,2013,3,13,16,15,-18,8,1028,cv,3.57,0,0
39110,2013,3,13,17,16,-18,8,1028,SE,1.79,0,0
21221,2013,3,13,18,23,-15,6,1028,SE,4.92,0,0
34710,2013,3,13,19,37,-12,4,1029,SE,5.81,0,0
34982,2013,3,13,20,38,-13,4,1029,SE,7.6,0,0
1733,2013,3,13,21,30,-12,4,1030,SE,9.39,0,0
5000,2013,3,13,22,34,-9,2,1030,SE,11.18,0,0
34296,2013,3,13,23,48,-9,2,1030,SE,14.31,0,0
18255,2013,3,14,0,71,-3,0,1031,SE,18.33,0,0
4523,2013,3,14,1,82,-4,0,1031,SE,22.35,0,0
5784,2013,3,14,2,77,-4,-1,1031,SE,24.14,0,0
19061,2013,3,14,3,83,-4,-1,1031,SE,25.93,0,0
30358,2013,3,14,4,92,-4,-2,1030,SE,27.72,0,0
39623,2013,3,14,5,84,-4,-2,1030,SE,29.51,0,0
828,2013,3,14,6,84,-4,-1,1030,cv,0.89,0,0
26903,2013,3,14,7,75,-4,-1,1030,SE,0.89,0,0
23127,2013,3,14,8,88,-3,0,1031,cv,0.89,0,0
11425,2013,3,14,9,92,-4,1,1031,SE,1.79,0,0
1059,2013,3,14,10,92,-5,3,1030,cv,1.79,0,0
39306,2013,3,14,11,112,-4,4,1029,SE,1.79,0,0
35036,2013,3,14,12,,-4,5,1028,SE,3.58,0,0
39487,2013,3,14,13,124,-4,7,1027,cv,1.79,0,0
21280,2013,3,14,14,122,-6,9,1026,SE,3.13,0,0
25001,2013,3,14,15,109,-6,9,1025,SE,6.26,0,0
25788,2013,3,14,16,111,-7,10,1024,SE,11.18,0,0
19976,2013,3,14,17,121,-6,9,1024,SE,16.1,0,0
2034,2013,3,14,18,128,-5,7,1024,SE,21.02,0,0
22093,2013,3,14,19,127,-5,5,1024,SE,25.04,0,0
8123,2013,3,14,20,126,-4,5,1024,SE,25.93,0,0
26011,2013,3,14,21,136,-4,3,1024,SE,26.82,0,0
18618,2013,3,14,22,165,-3,3,1024,SE,28.61,0,0
22914,2013,3,14,23,182,-3,3,1024,SE,30.4,0,0
7272,2013,3,15,0,182,-3,2,1024,cv,0.89,0,0
7821,2013,3,15,1,195,-3,1,1023,cv,1.78,0,0
27957,2013,3,15,2,205,-4,0,1023,NE,0.89,0,0
15823,2013,3,15,3,217,-5,0,1022,NW,0.89,0,0
11609,2013,3,15,4,226,-4,-1,1022,NW,2.68,0,0
31107,2013,3,15,5,220,-3,-1,1022,cv,0.89,0,0
27679,2013,3,15,6,197,-3,-2,1022,cv,1.78,0,0
31666,2013,3,15,7,187,-3,-1,1022,NW,1.79,0,0
11664,2013,3,15,8,174,-1,1,1022,cv,0.89,0,0
38111,2013,3,15,9,181,-2,3,1022,NW,0.89,0,0
4567,2013,3,15,10,192,-1,5,1022,cv,0.89,0,0
38200,2013,3,15,11,216,-2,6,1021,SE,1.79,0,0
543,2013,3,15,12,247,-1,8,1020,cv,0.89,0,0
37347,2013,3,15,13,254,-2,10,1019,SE,1.79,0,0
33924,2013,3,15,14,271,-2,11,1018,cv,3.13,0,0
26809,2013,3,15,15,302,-1,11,1017,SE,1.79,0,0
6144,2013,3,15,16,294,-1,11,1017,SE,3.58,0,0
19097,2013,3,15,17,280,0,11,1017,cv,1.79,0,0
36365,2013,3,15,18,294,1,9,1017,SE,1.79,0,0
20532,2013,3,15,19,302,1,9,1018,SE,2.68,0,0
38396,2013,3,15,20,324,2,7,1018,SE,3.57,0,0
39789,2013,3,15,21,315,2,6,1020,SE,4.46,0,0
21330,2013,3,15,22,328,1,5,1020,NE,0.89,0,0
1756,2013,3,15,23,355,1,4,1021,NW,1.79,0,0
36490,2013,3,16,0,405,0,3,1021,NW,4.92,0,0
24993,2013,3,16,1,347,0,2,1021,NW,8.05,0,0
33800,2013,3,16,2,346,0,4,1022,NW,12.07,0,0
29186,2013,3,16,3,342,0,4,1022,NW,13.86,0,0
43094,2013,3,16,4,327,0,4,1023,NE,1.79,0,0
34939,2013,3,16,5,332,0,2,1023,NW,3.13,0,0
23778,2013,3,16,6,328,0,3,1024,NW,6.26,0,0
8151,2013,3,16,7,,0,3,1025,NW,8.05,0,0
3145,2013,3,16,8,325,0,6,1025,NW,11.18,0,0
31449,2013,3,16,9,315,0,9,1026,NW,14.31,0,0
38765,2013,3,16,10,295,0,11,1026,NW,17.44,0,0
13805,2013,3,16,11,239,-1,14,1026,cv,0.89,0,0
30555,2013,3,16,12,212,-2,14,1025,cv,2.68,0,0
32592,2013,3,16,13,214,-3,14,1024,SE,1.79,0,0
26101,2013,3,16,14,215,-3,15,1023,SE,6.71,0,0
19855,2013,3,16,15,208,-2,14,1022,SE,10.73,0,0
25771,2013,3,16,16,229,-2,14,1021,SE,14.75,0,0
23467,2013,3,16,17,235,-1,13,1021,SE,18.77,0,0
31774,2013,3,16,18,199,2,12,1020,SE,22.79,0,0
26552,2013,3,16,19,251,3,10,1020,SE,25.92,0,0
29948,2013,3,16,20,280,3,10,1020,SE,29.05,0,0
15879,2013,3,16,21,250,2,8,1020,SE,32.18,0,0
37859,2013,3,16,22,205,1,7,1020,SE,35.31,0,0
1328,2013,3,16,23,202,0,6,1019,cv,0.89,0,0
33086,2013,3,17,0,204,1,6,1018,SE,0.89,0,0
26498,2013,3,17,1,216,1,5,1018,SE,2.68,0,0
20886,2013,3,17,2,221,0,5,1017,cv,0.89,0,0
7782,2013,3,17,3,227,0,4,1016,cv,1.78,0,0
5921,2013,3,17,4,235,0,5,1014,cv,2.23,0,0
26500,2013,3,17,5,236,0,4,1014,cv,3.12,0,0
5987,2013,3,17,6,232,0,4,1013,SE,1.79,0,0
27323,2013,3,17,7,241,0,3,1012,SE,3.58,0,0
3892,2013,3,17,8,258,1,5,1011,cv,0.89,0,0
29346,2013,3,17,9,273,1,6,1011,SE,1.79,0,0
41524,2013,3,17,10,287,2,8,1010,SE,3.58,0,0
32139,2013,3,17,11,316,2,10,1009,cv,0.89,0,0
20177,2013,3,17,12,337,2,11,1008,cv,2.68,0,0
17035,2013,3,17,13,359,3,13,1006,SE,1.79,0,0
11934,2013,3,17,14,394,3,15,1004,SE,3.58,0,0
16339,2013,3,17,15,393,4,15,1003,SE,6.71,0,0
21016,2013,3,17,16,402,4,16,1002,SE,9.84,0,0
24530,2013,3,17,17,400,3,15,1002,SE,11.63,0,0
11317,2013,3,17,18,422,3,11,1001,SE,13.42,0,0
20923,2013,3,17,19,429,4,11,1001,cv,0.89,0,0
38891,2013,3,17,20,480,3,7,1002,NE,1.79,0,0
22663,2013,3,17,21,512,5,8,1002,cv,0.89,0,0
17250,2013,3,17,22,541,3,7,1002,cv,1.78,0,0
9306,2013,3,17,23,522,5,8,1001,NW,0.89,0,0
31995,2013,3,18,0,498,3,8,1002,NW,4.91,0,0
2505,2013,3,18,1,517,3,8,1002,NW,8.04,0,0
43500,2013,3,18,2,246,2,5,1002,NW,12.96,0,0
42651,2013,3,18,3,39,2,7,1002,NW,16.98,0,0
4348,2013,3,18,4,14,-10,10,1002,NW,25.92,0,0
6840,2013,3,18,5,15,-9,10,1003,NW,34.86,0,0
30721,2013,3,18,6,10,-9,9,1004,NW,47.82,0,0
240,2013,3,18,7,13,-17,7,1007,NW,59.89,0,0
30809,2013,3,18,8,9,-16,7,1008,NW,71.07,0,0
28973,2013,3,18,9,13,-18,7,1009,NW,80.01,0,0
30665,2013,3,18,10,10,-21,10,1009,NW,85.82,0,0
35334,2013,3,18,11,7,-20,9,1010,NE,4.92,0,0
43222,2013,3,18,12,6,-21,9,1010,NE,8.94,0,0
23963,2013,3,18,13,9,-22,11,1009,cv,1.79,0,0
24400,2013,3,18,14,10,-22,13,1008,NW,4.02,0,0
13455,2013,3,18,15,19,-22,12,1007,NW,7.15,0,0
3167,2013,3,18,16,14,-21,11,1006,SE,4.92,0,0
16301,2013,3,18,17,22,-20,10,1006,SE,9.84,0,0
5252,2013,3,18,18,25,-18,9,1006,SE,16.99,0,0
9711,2013,3,18,19,87,-3,6,1007,SE,25.93,0,0
41026,2013,3,18,20,49,-4,4,1009,SE,33.98,0,0
26928,2013,3,18,21,36,-4,3,1010,SE,41.13,0,0
5896,2013,3,18,22,30,-5,2,1010,SE,46.05,0,0
2306,2013,3,18,23,35,-5,2,1010,SE,50.07,0,0
4202,2013,3,19,0,30,-5,1,1011,SE,53.2,0,0
35592,2013,3,19,1,33,-4,1,1012,SE,56.33,0,0
9844,2013,3,19,2,34,-3,0,1012,NE,4.02,0,1
42354,2013,3,19,3,36,-2,-1,1012,NE,7.15,1,0
43654,2013,3,19,4,25,-3,0,1012,NE,8.94,0,0
25467,2013,3,19,5,23,-3,0,1011,NE,10.73,0,0
6810,2013,3,19,6,22,-3,0,1012,NE,11.62,0,0
36097,2013,3,19,7,34,-3,0,1012,NE,12.51,0,0
12787,2013,3,19,8,34,-2,2,1013,NW,1.79,0,0
2642,2013,3,19,9,48,-2,3,1013,NE,3.13,0,0
4963,2013,3,19,10,59,-3,3,1014,NW,4.02,0,0
39981,2013,3,19,11,68,-2,4,1013,NE,3.13,0,0
11671,2013,3,19,12,69,-1,5,1013,NE,6.26,0,1
4184,2013,3,19,13,69,0,5,1013,NW,4.02,0,0
6510,2013,3,19,14,69,0,5,1013,NE,3.13,0,0
41775,2013,3,19,15,72,1,5,1013,NE,7.15,0,0
28109,2013,3,19,16,63,1,4,1014,NE,11.17,0,0
29935,2013,3,19,17,57,1,3,1015,NE,15.19,0,1
21235,2013,3,19,18,41,1,2,1016,NE,18.32,0,2
33669,2013,3,19,19,60,1,2,1017,NE,19.21,0,3
29905,2013,3,19,20,69,0,1,1016,cv,0.89,1,0
939,2013,3,19,21,100,0,1,1018,cv,1.78,2,0
25942,2013,3,19,22,105,0,0,1022,SE,1.79,3,0
36493,2013,3,19,23,83,0,0,1022,SE,5.81,4,0
38857,2013,3,20,0,75,-1,-1,1022,SE,8.94,5,0
21290,2013,3,20,1,62,-1,-1,1023,SE,10.73,6,0
9923,2013,3,20,2,53,-2,-2,1024,SE,12.52,7,0
41577,2013,3,20,3,54,-2,-2,1025,cv,0.89,8,0
40242,2013,3,20,4,45,-2,-2,1025,SE,1.79,9,0
20814,2013,3,20,5,29,-3,-2,1025,SE,2.68,10,0
34601,2013,3,20,6,28,-3,-3,1025,SE,4.47,0,0
41985,2013,3,20,7,36,-3,-2,1025,SE,7.6,0,0
18929,2013,3,20,8,39,-2,-1,1026,SE,8.49,0,0
13978,2013,3,20,9,48,-1,0,1027,SE,9.38,0,0
11132,2013,3,20,10,63,-2,0,1027,SE,11.17,0,0
15269,2013,3,20,11,56,-6,2,1026,NW,3.13,0,0
42742,2013,3,20,12,56,-10,3,1025,NW,8.05,0,0
783,2013,3,20,13,65,-10,4,1024,NW,12.97,0,0
2771,2013,3,20,14,49,-10,5,1023,NW,16.99,0,0
13555,2013,3,20,15,53,-8,5,1022,SE,4.02,0,0
26783,2013,3,20,16,53,-6,6,1021,SE,7.15,0,0
22662,2013,3,20,17,63,-6,5,1021,SE,11.17,0,0
25906,2013,3,20,18,70,-5,4,1020,SE,14.3,0,0
9101,2013,3,20,19,91,-3,3,1020,SE,19.22,0,0
27886,2013,3,20,20,97,-3,2,1020,SE,23.24,0,0
27237,2013,3,20,21,102,-3,2,1020,SE,27.26,0,0
7909,2013,3,20,22,109,-3,1,1020,SE,30.39,0,0
42976,2013,3,20,23,119,-3,2,1019,SE,32.18,0,0
35193,2013,3,21,0,118,-3,2,1018,SE,35.31,0,0
41496,2013,3,21,1,114,-3,2,1018,SE,38.44,0,0
37583,2013,3,21,2,98,-3,1,1017,SE,41.57,0,0
31502,2013,3,21,3,91,-4,1,1016,SE,44.7,0,0
24186,2013,3,21,4,94,-4,0,1015,SE,47.83,0,0
35160,2013,3,21,5,97,-4,0,1014,SE,49.62,0,0
8295,2013,3,21,6,108,-4,0,1014,SE,51.41,0,0
18684,2013,3,21,7,107,-3,0,1013,cv,0.89,0,0
38890,2013,3,21,8,104,-4,1,1013,SE,3.13,0,0
37543,2013,3,21,9,105,-4,2,1012,SE,4.92,0,0
8817,2013,3,21,10,123,-3,4,1011,cv,0.89,0,0
2005,2013,3,21,11,148,-3,4,1010,SE,1.79,0,0
20033,2013,3,21,12,164,-3,6,1009,SE,3.58,0,0
6276,2013,3,21,13,173,-3,7,1008,cv,0.89,0,0
36264,2013,3,21,14,172,-2,8,1007,cv,2.68,0,0
5384,2013,3,21,15,183,-2,8,1006,SE,1.79,0,0
12010,2013,3,21,16,192,-2,8,1006,cv,0.89,0,0
4658,2013,3,21,17,198,-1,8,1005,NW,3.13,0,0
24352,2013,3,21,18,210,-1,6,1006,NW,8.05,0,0
23090,2013,3,21,19,224,-1,5,1007,NW,11.18,0,0
10668,2013,3,21,20,224,-1,5,1008,NE,1.79,0,0
147,2013,3,21,21,224,-1,4,1009,NW,4.02,0,0
17391,2013,3,21,22,211,-1,5,1011,NW,8.04,0,0
33366,2013,3,21,23,210,-1,4,1011,NW,11.17,0,0
41207,2013,3,22,0,209,-1,2,1013,NW,16.09,0,0
35039,2013,3,22,1,166,-4,2,1014,NE,4.02,0,0
34709,2013,3,22,2,125,-7,6,1014,NE,8.04,0,0
17538,2013,3,22,3,94,-7,3,1015,NW,4.02,0,0
13466,2013,3,22,4,51,-5,2,1015,NW,8.04,0,0
14550,2013,3,22,5,58,-8,3,1017,NE,1.79,0,0
22922,2013,3,22,6,51,-10,3,1018,NE,5.81,0,0
17955,2013,3,22,7,17,-10,3,1019,NW,1.79,0,0
32915,2013,3,22,8,14,-14,6,1020,cv,0.89,0,0
17571,2013,3,22,9,18,-13,7,1020,SE,1.79,0,0
258,2013,3,22,10,17,-13,8,1020,cv,1.79,0,0
26705,2013,3,22,11,66,-7,8,1020,SE,4.92,0,0
19179,2013,3,22,12,63,-9,8,1019,SE,8.94,0,0
18090,2013,3,22,13,62,-7,9,1018,SE,14.75,0,0
40997,2013,3,22,14,73,-8,10,1018,SE,19.67,0,0
11568,2013,3,22,15,76,-6,10,1017,SE,25.48,0,0
21066,2013,3,22,16,62,-7,10,1016,SE,31.29,0,0
36276,2013,3,22,17,74,-6,10,1016,SE,37.1,0,0
18144,2013,3,22,18,82,-5,9,1016,SE,42.91,0,0
7235,2013,3,22,19,74,-5,7,1017,SE,46.93,0,0
17329,2013,3,22,20,69,-4,6,1017,SE,51.85,0,0
34459,2013,3,22,21,63,-4,4,1018,SE,55.87,0,0
23046,2013,3,22,22,61,-4,4,1018,SE,59.89,0,0
21428,2013,3,22,23,58,-3,2,1018,SE,64.81,0,0
42552,2013,3,23,0,54,-3,1,1018,SE,68.83,0,0
37497,2013,3,23,1,50,-3,0,1017,SE,71.96,0,0
8551,2013,3,23,2,51,-3,0,1016,SE,73.75,0,0
28566,2013,3,23,3,51,-3,1,1015,SE,75.54,0,0
9585,2013,3,23,4,51,-3,1,1015,SE,79.56,0,0
23421,2013,3,23,5,52,-3,0,1014,SE,82.69,0,0
35128,2013,3,23,6,56,-3,0,1014,SE,86.71,0,0
16985,2013,3,23,7,60,-3,1,1014,SE,89.84,0,0
17208,2013,3,23,8,76,-4,1,1012,SE,94.76,0,0
26847,2013,3,23,9,97,-4,3,1011,SE,97.89,0,0
493,2013,3,23,10,86,-4,3,1011,SE,101.02,0,0
34624,2013,3,23,11,88,-5,3,1011,NE,1.79,0,0
6630,2013,3,23,12,91,-5,6,1011,NW,1.79,0,0
25562,2013,3,23,13,90,-6,5,1010,cv,0.89,0,0
34973,2013,3,23,14,96,-6,8,1010,cv,1.78,0,0
12468,2013,3,23,15,94,-5,8,1009,SE,1.79,0,0
43110,2013,3,23,16,86,-10,13,1010,NW,12.07,0,0
36800,2013,3,23,17,71,-11,12,1011,NW,25.93,0,0
42746,2013,3,23,18,18,-11,9,1014,NW,38,0,0
33431,2013,3,23,19,15,-13,7,1017,NW,47.83,0,0
21230,2013,3,23,20,11,-13,6,1018,NW,57.66,0,0
35224,2013,3,23,21,12,-15,5,1020,NW,64.81,0,0
6076,2013,3,23,22,8,-14,3,1021,NW,69.73,0,0
36920,2013,3,23,23,5,-15,3,1022,NE,4.92,0,0
17707,2013,3,24,0,9,-16,2,1023,NE,9.84,0,0
25685,2013,3,24,1,10,-16,2,1023,NE,15.65,0,0
18490,2013,3,24,2,9,-15,1,1023,NE,21.46,0,0
37526,2013,3,24,3,11,-13,0,1024,NE,26.38,0,0
28335,2013,3,24,4,9,-13,-1,1023,NW,5.81,0,0
15014,2013,3,24,5,11,-12,-1,1024,NE,3.13,0,0
34417,2013,3,24,6,13,-12,-1,1024,NE,4.92,0,0
6651,2013,3,24,7,18,-13,1,1025,NW,1.79,0,0
20374,2013,3,24,8,18,-17,4,1025,NW,6.71,0,0
6574,2013,3,24,9,11,-17,4,1025,NW,11.63,0,0
17499,2013,3,24,10,12,-18,6,1025,NW,15.65,0,0
6512,2013,3,24,11,12,-17,6,1024,NE,1.79,0,0
33455,2013,3,24,12,11,-18,8,1023,NW,3.13,0,0
12383,2013,3,24,13,15,-18,8,1022,NW,6.26,0,0
957,2013,3,24,14,13,-19,8,1021,cv,0.89,0,0
2167,2013,3,24,15,12,-19,9,1019,cv,2.68,0,0
22910,2013,3,24,16,12,-18,9,1018,SE,4.02,0,0
37687,2013,3,24,17,15,-17,9,1018,SE,8.04,0,0
13278,2013,3,24,18,21,-15,8,1018,SE,11.17,0,0
15579,2013,3,24,19,32,-14,6,1019,SE,14.3,0,0
25252,2013,3,24,20,50,-14,6,1019,SE,18.32,0,0
32208,2013,3,24,21,60,-13,5,1020,SE,20.11,0,0
10988,2013,3,24,22,56,-12,4,1021,SE,23.24,0,0
8791,2013,3,24,23,58,-10,3,1021,cv,0.89,0,0
23503,2013,3,25,0,71,-7,2,1022,SE,4.02,0,0
41137,2013,3,25,1,91,-7,2,1022,SE,7.15,0,0
11997,2013,3,25,2,88,-5,0,1023,SE,12.07,0,0
20829,2013,3,25,3,90,-5,0,1023,SE,16.09,0,0
22159,2013,3,25,4,74,-5,-1,1023,SE,19.22,0,0
26491,2013,3,25,5,86,-6,-1,1023,cv,0.89,0,0
10952,2013,3,25,6,103,-6,-1,1024,cv,1.78,0,0
9892,2013,3,25,7,119,-5,0,1024,cv,2.67,0,0
32617,2013,3,25,8,121,-5,1,1024,cv,3.56,0,0
37922,2013,3,25,9,137,-6,3,1024,SE,1.79,0,0
37434,2013,3,25,10,126,-7,4,1024,cv,1.79,0,0
32361,2013,3,25,11,112,-8,6,1023,cv,3.58,0,0
22666,2013,3,25,12,,-8,7,1022,SE,3.13,0,0
14809,2013,3,25,13,137,-8,9,1021,cv,3.13,0,0
41629,2013,3,25,14,129,-9,10,1020,cv,4.92,0,0
40102,2013,3,25,15,137,-9,11,1019,SE,3.13,0,0
8211,2013,3,25,16,123,-9,11,1019,SE,6.26,0,0
38541,2013,3,25,17,115,-10,11,1018,SE,10.28,0,0
25656,2013,3,25,18,117,-9,10,1018,SE,13.41,0,0
8998,2013,3,25,19,135,-9,8,1018,SE,15.2,0,0
14825,2013,3,25,20,150,-8,7,1019,SE,16.99,0,0
36969,2013,3,25,21,127,-7,7,1019,SE,18.78,0,0
23271,2013,3,25,22,102,-7,6,1019,SE,20.57,0,0
30573,2013,3,25,23,97,-7,4,1018,SE,22.36,0,0
33276,2013,3,26,0,98,-8,5,1018,SE,25.49,0,0
17199,2013,3,26,1,110,-8,5,1018,SE,28.62,0,0
15160,2013,3,26,2,128,-8,4,1017,SE,30.41,0,0
20230,2013,3,26,3,153,-7,2,1017,SE,32.2,0,0
21254,2013,3,26,4,174,-6,1,1016,cv,0.45,0,0
19750,2013,3,26,5,187,-4,0,1016,cv,0.9,0,0
39441,2013,3,26,6,188,-4,0,1016,NE,0.89,0,0
14503,2013,3,26,7,196,-3,0,1017,cv,0.89,0,0
42002,2013,3,26,8,196,0,4,1016,SE,1.79,0,0
10089,2013,3,26,9,205,0,5,1016,SE,4.92,0,0
11553,2013,3,26,10,217,0,7,1016,SE,6.71,0,0
5432,2013,3,26,11,229,0,8,1015,SE,8.5,0,0
21834,2013,3,26,12,240,0,10,1014,SE,11.63,0,0
1706,2013,3,26,13,231,-1,12,1012,SE,15.65,0,0
16023,2013,3,26,14,211,-2,13,1012,SE,19.67,0,0
28271,2013,3,26,15,210,-3,13,1011,SE,24.59,0,0
15808,2013,3,26,16,219,-3,13,1010,SE,30.4,0,0
28972,2013,3,26,17,210,-2,13,1009,SE,34.42,0,0
42427,2013,3,26,18,223,-1,12,1009,SE,37.55,0,0
9135,2013,3,26,19,220,0,9,1009,cv,0.89,0,0
40899,2013,3,26,20,223,1,8,1010,SE,1.79,0,0
25224,2013,3,26,21,234,1,10,1010,SE,3.58,0,0
29646,2013,3,26,22,231,1,8,1010,SE,6.71,0,0
13847,2013,3,26,23,154,3,9,1010,SE,10.73,0,0
9921,2013,3,27,0,128,3,8,1009,SE,13.86,0,0
28743,2013,3,27,1,132,2,6,1009,SE,16.99,0,0
42307,2013,3,27,2,134,3,7,1009,SE,18.78,0,0
4673,2013,3,27,3,135,3,5,1008,SE,20.57,0,0
3292,2013,3,27,4,134,4,5,1007,SE,22.36,0,0
24364,2013,3,27,5,139,3,5,1007,SE,24.15,0,0
3915,2013,3,27,6,171,4,6,1008,SE,25.94,0,0
12564,2013,3,27,7,204,4,6,1009,cv,0.89,0,0
14062,2013,3,27,8,183,4,6,1010,NW,4.92,0,0
37649,2013,3,27,9,179,4,8,1010,NW,6.71,0,0
16246,2013,3,27,10,192,5,11,1010,cv,0.89,0,0
21647,2013,3,27,11,194,4,13,1009,NE,1.79,0,0
17027,2013,3,27,12,156,2,15,1009,cv,1.79,0,0
3303,2013,3,27,13,84,-6,18,1008,NW,4.02,0,0
2961,2013,3,27,14,21,-6,20,1008,NW,8.94,0,0
35753,2013,3,27,15,16,-8,20,1008,NW,16.09,0,0
17104,2013,3,27,16,15,-10,19,1008,NW,25.03,0,0
39830,2013,3,27,17,17,-15,17,1009,NW,36.21,0,0
39869,2013,3,27,18,26,-18,14,1011,NW,46.04,0,0
14414,2013,3,27,19,16,-19,12,1013,NW,50.96,0,0
5197,2013,3,27,20,15,-19,11,1014,NW,56.77,0,0
37472,2013,3,27,21,15,-19,10,1016,NE,4.92,0,0
16159,2013,3,27,22,16,-19,9,1018,NE,8.94,0,0
24368,2013,3,27,23,15,-19,8,1019,NE,12.96,0,0
39185,2013,3,28,0,16,-18,8,1020,NE,16.98,0,0
11547,2013,3,28,1,8,-19,7,1020,NE,21.9,0,0
33183,2013,3,28,2,8,-19,6,1020,NE,25.92,0,0
36781,2013,3,28,3,7,-17,5,1020,NE,29.05,0,0
36160,2013,3,28,4,8,-18,5,1020,NE,32.18,0,0
7279,2013,3,28,5,16,-16,3,1021,cv,0.89,0,0
37815,2013,3,28,6,17,-13,2,1022,NW,1.79,0,0
15622,2013,3,28,7,25,-12,4,1022,NW,3.58,0,0
19720,2013,3,28,8,17,-20,6,1023,cv,0.89,0,0
16995,2013,3,28,9,13,-20,7,1023,NW,3.13,0,0
13594,2013,3,28,10,19,-21,8,1023,NW,4.92,0,0
39964,2013,3,28,11,18,-20,9,1023,cv,0.89,0,0
40498,2013,3,28,12,15,-14,10,1022,NW,4.92,0,0
16182,2013,3,28,13,21,-11,10,1022,NW,9.84,0,0
8440,2013,3,28,14,11,-14,11,1020,NW,14.76,0,0
28581,2013,3,28,15,21,-16,12,1019,NW,20.57,0,0
17697,2013,3,28,16,20,-17,13,1019,SE,4.02,0,0
1799,2013,3,28,17,22,-21,13,1019,NW,1.79,0,0
8459,2013,3,28,18,17,-18,12,1019,NE,1.79,0,0
19742,2013,3,28,19,60,-16,10,1019,SE,1.79,0,0
26879,2013,3,28,20,97,-7,10,1020,SE,5.81,0,0
23651,2013,3,28,21,120,-4,8,1021,SE,7.6,0,0
2486,2013,3,28,22,111,-3,9,1022,SE,9.39,0,0
1932,2013,3,28,23,109,-3,5,1022,SE,11.18,0,0
24431,2013,3,29,0,110,-3,4,1022,NW,1.79,0,0
27870,2013,3,29,1,93,-3,1,1022,cv,0.89,0,0
17866,2013,3,29,2,103,-4,1,1022,NW,1.79,0,0
41548,2013,3,29,3,100,-4,0,1022,NE,1.79,0,0
31515,2013,3,29,4,110,-6,2,1022,cv,0.89,0,0
64,2013,3,29,5,100,-6,1,1023,NE,0.89,0,0
1363,2013,3,29,6,93,-5,1,1024,cv,0.45,0,0
7822,2013,3,29,7,97,-3,2,1024,NE,1.79,0,0
20795,2013,3,29,8,116,-3,3,1024,SE,3.13,0,0
41858,2013,3,29,9,127,-4,5,1024,SE,7.15,0,0
38555,2013,3,29,10,117,-8,9,1023,NE,4.02,0,0
30361,2013,3,29,11,90,-11,9,1023,SE,4.02,0,0
34301,2013,3,29,12,78,-14,10,1022,SE,8.94,0,0
29599,2013,3,29,13,119,-11,10,1021,SE,12.96,0,0
34,2013,3,29,14,121,-8,9,1020,SE,16.98,0,0
31582,2013,3,29,15,108,-9,10,1020,SE,18.77,0,0
20252,2013,3,29,16,93,-9,10,1020,SE,20.56,0,0
5240,2013,3,29,17,97,-7,9,1019,NE,3.13,0,0
15182,2013,3,29,18,100,-6,9,1019,NE,4.92,0,0
34455,2013,3,29,19,101,-4,7,1020,cv,1.79,0,0
23132,2013,3,29,20,80,-4,6,1021,SE,3.13,0,0
20754,2013,3,29,21,75,-5,4,1022,SE,7.15,0,0
33865,2013,3,29,22,58,-5,4,1022,SE,11.17,0,0
5480,2013,3,29,23,66,-7,4,1023,SE,14.3,0,0
34933,2013,3,30,0,60,-6,3,1023,SE,17.43,0,0
34374,2013,3,30,1,72,-6,3,1023,SE,19.22,0,0
244,2013,3,30,2,75,-7,3,1023,SE,22.35,0,0
25761,2013,3,30,3,82,-8,3,1022,cv,0.45,0,0
19491,2013,3,30,4,85,-7,3,1022,cv,0.9,0,0
32137,2013,3,30,5,82,-8,2,1022,NW,1.79,0,0
22080,2013,3,30,6,81,-7,2,1023,NW,3.58,0,0
39791,2013,3,30,7,84,-5,1,1023,NW,5.37,0,0
6591,2013,3,30,8,90,-7,6,1023,NW,8.5,0,0
27387,2013,3,30,9,93,-7,7,1024,SE,3.13,0,0
11740,2013,3,30,10,100,-7,7,1024,SE,6.26,0,0
38802,2013,3,30,11,122,-6,8,1024,SE,9.39,0,0
40272,2013,3,30,12,90,-6,9,1023,SE,12.52,0,0
33616,2013,3,30,13,97,-5,10,1022,SE,15.65,0,0
6891,2013,3,30,14,116,-4,11,1021,SE,19.67,0,0
28999,2013,3,30,15,110,-2,10,1021,SE,24.59,0,0
